,,0
8_1_2_2,8_1,0.9825230669297136
4_2,2_3,0.9823478296178196
7_2,7,0.9810684802851436
8_1,4_2_2,0.9804608489721504
8_2_2,4_2,0.980268887357558
8_2_1,8_1,0.9799653414518178
8_1_1,8_1,0.9798818397415936
8_1,4_2_1,0.9797819699538988
6_3,6,0.9797526670854324
8_2_2,8,0.9777545090159938
8_2_2,4_2_2,0.97688087790118
5_3_2,5_2,0.9752039445575575
8_1,4_2,0.9751637801113344
8_1_2_3,8_1_2,0.9751158610004615
8_1,2_3,0.974423303646716
8_2_2,8_2_1,0.973703198776066
8_2_2,4_2_1,0.9736950020168366
8_2_2,8_1_1,0.9736115428169232
4,2_2_3,0.9716610608937558
8_2_2,2_3,0.970423182966362
8_3_2,8_2_2,0.9687315216827244
5_3_2,5,0.9672421746184692
4,2_2,0.9668421863875714
8_1_2_2,8_1_2,0.9666577115904224
7_2,3_1,0.9664548755271216
8_1_2,4_2,0.9654655845256876
1,month,0.9637527756528728
8_1_2_1,8_1,0.9630594775914074
7_2,3_1_4,0.9626387147007112
8_1_2,8,0.9624382047169128
7,3_1_4,0.96126333275289
8_1_2,4_2_2,0.9605153471884784
8_2_1,8_1_2,0.9579790665706563
8_1_2,8_1_1,0.9578669149632204
8_1_2,4_2_1,0.9578365306868892
8_1_2_1,8_1_2,0.95390435689486
3_3,month,0.9538401578628584
8_1_2,2_3,0.951104130623913
8_3_2,8_1_2,0.950087881620244
5_3,5_1,0.9477665674197832
5,3_1_1,0.943740437400668
8_2_1_4,1_1,0.9430562657796552
8_3_1,5_3,0.9424160959445492
8_2,5_3,0.9420287809669884
5_1,2_1_3,0.9419019822313636
8_3_1,5_1,0.9401777053416296
8_1_2_3,8_1_2_1,0.9397607584302944
5_1,2_1_4_3,0.9392177685648994
7,5_2,0.938820387413494
8_3_2,8_1,0.9340610927869636
8_1_2_1,8,0.9328978202941884
8_3_2,8_1_2_3,0.9328636432689484
7,5,0.932011148200804
8_2_1,8_1_2_1,0.9300863742295088
8_1_2_1,8_1_1,0.929901050246935
8_1_2_1,4_2_1,0.9293676865493464
5_2,3_1_1,0.9280489210370026
5_2,3_1,0.9263752457588044
8_2,5_3_1,0.9263562806606904
5_3_1,5_1,0.9247816417854352
8_1_2_1,4_2_2,0.924367838533638
5_3,2_1_4_3,0.9241281181384298
3_1_1,3_1,0.92383309309496
8_1_2_1,2_3,0.9208812520917166
5_3,2_1_3,0.9207437751835764
5,3_1,0.9198004303394958
8_1_2_2,8_1_2_1,0.9175763399944208
8_2_2,8_1_2_1,0.9174272537602912
8_1,1,0.9144815264432452
8_3_2,8_1_2_2,0.913504727411761
8_3_2,4_2,0.9109800986248836
8_2,2_1_4_3,0.9100585921557172
8_3_1,8_2,0.9094856511778276
8_2,2_1_3,0.9065570883042896
8_3_2,8,0.906222409156062
8_3_2,4_2_2,0.9036271851002212
8_1_2,1,0.9035276805040584
8,1,0.9031333085272198
5_3,5,0.9029881963049716
8_1_2_3,1,0.9027897694215912
8_2_1,1,0.902002077023324
8_1_1,1,0.9019769495210808
4_2_1,1,0.9011357291872673
8_1_2_1,1,0.9010162369318566
8_1_2_2,1,0.899879550909998
7,3_1_1,0.8995547006754646
8_3_2,8_2_1,0.8982419126408909
8_3_2,4_2_1,0.8981929605635668
8_3_2,8_1_1,0.8980010567563355
8_3_1,5_3_1,0.8976748205421753
8_3_2,2_3,0.8974267733288954
4_2_2,1,0.8969755264170952
5_3_2,3_1_1,0.8944332221175827
8_1_2_1,4_2,0.8905149638734173
3_1_4,3_1_1,0.8901188122379444
8_2_2,1,0.8894112901221259
4,3_3,0.8855143302653825
4_2,1,0.8844538992352304
5_3_1,2_1_4_3,0.8831206809851436
5_3_1,5,0.8814765214275508
5_3_1,3_1_1,0.879145976019821
2_3,1,0.8775995473859074
5_3,3_1_1,0.8760895852923495
5_2,3_1_4,0.8745524270303072
5_3_1,2_1_3,0.8737428361938806
5_2_3,4_2,0.8705871277101009
8_3_2,8_1_2_1,0.8693742137376647
8_1,3_3,0.8669977258898278
2_1_4_2,2,0.8668494277495412
8_2_1_4,8_1_1_3,0.8647780297362216
8_1_2_2,5_2_3,0.8620290247325313
8_1_2,3_3,0.8619415724375284
8_1_2_1,month,0.8616223380628398
8_3_1,5,0.8611883564427512
5_2_3,4_2_2,0.8611015459182018
5_2_3,4_2_1,0.8605926245644555
8_1_1,5_2_3,0.8605571819907122
8_2_1,5_2_3,0.8601924983474206
8_1_2_1,3_3,0.8600724300906055
5,3_1_4,0.8595559760702333
7_2,5_2,0.8563747546586349
8,5_2_3,0.8535502773238083
5_2_3,2_3,0.8520416371948483
8_2_1,month,0.8505985738881923
8_1_1,month,0.8505977504137457
5_1,1_1,0.8499809529562354
8,month,0.8496709502612153
4_2_1,month,0.8494088877993347
7_2,5,0.8471562492603668
8_1_2_3,3_3,0.8467986463508917
8,3_3,0.8452689603299371
8_1,month,0.8451864693821414
8_1_2_2,3_3,0.8438721758146857
8_2_1,3_3,0.8436372646500382
8_1_1,3_3,0.8436110148114577
4_2_1,3_3,0.8426185101595831
7,5_3_2,0.8418816279983886
8_1_2_3,month,0.8405770358662514
5_3_2,5_3,0.8398465800949243
8_2_2,3_3,0.8393895901843913
2_1_4_1,2_1_4,0.8392188582492126
4_2_2,month,0.838866402930411
4_2_2,3_3,0.83847631528452
5_1,5,0.8351746118239376
5_2_3,1,0.8345299712751986
8_1_2_2,month,0.8343204800479325
6_3_1,2_1_4_1,0.8339617601920749
5_3_2,3_1,0.8336124965580619
7_2,3_1_1,0.8334324264411082
5,2_1_3,0.832380181991092
4_2,3_3,0.8312401593183922
5_3,5_2,0.8280250734861343
8_2,1_1,0.8262301751431227
2_3,month,0.8257612512002747
8_1_2_3,5_2_3,0.8245416642062668
4,1,0.8225025754782194
3_3,2_2_3,0.8213585084086913
5_3_2,5_3_1,0.8188169164543515
8_1_2,month,0.8163577733945524
8_2,5,0.8157571899175018
8_2_1_4,5_1,0.8138242452235057
3_3,2_3,0.813646182445327
8_2_1_4,2_1_3,0.8125387457904225
5_2_3,month,0.8096841515062843
8_1,5_2_3,0.807899993193326
2_1_3,2_1,0.8066610724898827
2_1_4,2_1,0.8058963443993163
5_3_1,5_2,0.8044646783426567
4,month,0.8043618250611305
3_3,2_2,0.8035284063834705
5_3_2,5_1,0.8028438327793606
8_2_2,month,0.8021655904868831
8_2,5_3_2,0.8016135140782246
5_2_3,3_3,0.8007707844264186
4_2,month,0.8003563177064188
8_3,2_1_4_3,0.8003015812491218
8_3_2,1,0.7987330605590757
2_1_3,1_1,0.7948766202079651
8_3_1,2_1,0.7932376044437061
2_1_4_3,2_1,0.7926585458691722
5,2_1_4_3,0.7895800293208124
8_3_1,8_2_1_4,0.7874962624836805
8_3_1,5_2,0.7855906679218483
8_2_2,5_2_3,0.7849086480864886
8_3_1,3_1_1,0.7816978278061919
6_3_2,3_1_4,0.7811221179535008
8_2_1_4,8_2,0.7809017746915488
8_3_1,1_1,0.7764802720090643
6,3_1_4,0.7705004524537964
8_3_1,7,0.7693370875950009
8_1_2,5_2_3,0.7685499973490112
8_3_1,5_3_2,0.7669333171074503
8_2_1_4,2_1_4_3,0.7658303574990774
5_3_2,3_1_4,0.7652343239420129
6_3,3_1_4,0.7651780571183862
7,5_3,0.7612783861842221
8_1_1_3,2_1,0.7585149381124733
5_3,3_1,0.7565042936544183
2_1_4_3,1_1,0.7561282295794807
5_2,5_1,0.7552408847677787
7_2,3,0.7542822928534919
5_2,2_1_3,0.7523243634830515
5_1,3_1_1,0.7516495404364434
2_2_3,1,0.751128215923342
8_3_2,3_3,0.750044353713789
5_3_1,3_1,0.7495343805117759
7,2_1_3,0.7430624440871987
2_2_3,month,0.7398825122471789
8_3,2_1_3,0.739120598111572
7,5_3_1,0.7388626246590689
3_1_1,2_1_3,0.7387117085964939
8_2,5_2,0.7361192367339282
5_3_2,2_1_3,0.7345768681556625
8_2,3_1_1,0.7321478444881528
3,2,0.7316592175994245
2_2,1,0.730282307690613
8_1_1_3,2_1_4,0.7234998344176202
7_2,5_3_2,0.7227034727123162
8_1_1_3,1_1,0.7205419479353368
8_3,2_1_4,0.7183573799323646
2_2,month,0.7160271387314302
8_1_2_1,5_2_3,0.7158083793097182
8_2_1_4,2_1,0.7134624885725057
8_3_1,3_1,0.713396300834433
8_3_1,8_3,0.7118417959902107
6_3_2,3_1,0.7090546399962754
3_1_1,2_1_4_3,0.709051171639687
2_2,1_2,0.7025197163244983
8_3_1,7_2,0.6984401538070542
5_3_2,1_1,0.6980503079950783
5_2,2_1_4_3,0.6961244262361197
5_3,1_1,0.6947941346928344
6,3_1,0.6940595371886785
2_2_3,1_2,0.6913443562802359
8_3,5_1,0.6909742596514663
8_2_1_4,5_3_2,0.690484219244873
6_3,3_1,0.6895587141412182
7,2_1_4_3,0.6884672740936434
8_3_2,month,0.6839870367517279
5_3_2,2_1_4_3,0.6828961121803446
3_1,2_1_3,0.6802851835211617
5_3,3_1_4,0.6750616225431293
7_2,2_1_3,0.6741819948630171
5_3_1,3_1_4,0.6737911331191762
8_1_1_3,2_1_3,0.6727694429280481
8_2_1_4,5,0.6710825101103891
8_3,8_2,0.6692125743980534
5,1_1,0.6670444073303083
7_2,5_3,0.6668279410747326
7_3,2_1_4,0.6630926688484517
8_1_1_3,2_1_4_3,0.6617108475533148
3_1_4,3,0.6614100143481965
8_2_1_4,5_3,0.6582094282580648
6_3_1,month,0.6518389487177448
7,5_1,0.6486303034534289
6_3_2,3_1_1,0.6470046431798239
7_2,5_3_1,0.6465941972474303
5_3_1,1_1,0.6386922566093389
8_2_1_4,5_2,0.6385563168216642
5_1,2_1,0.6370948839947537
2_3,2,0.6342757819742773
8_3_1,8_1_1_3,0.6331844495130478
3_1,2_1_4_3,0.630086588046474
8_3,5_3,0.6300212090952757
8_1_1_3,2_1_4_1,0.627726580938393
5_2,1_1,0.6272506616602233
8_3_1,3_1_4,0.6240381686225025
6_3,3_1_1,0.6224747517961728
7_2,2_1_4_3,0.6219071390474779
7_2,6,0.6184263265459512
8_3_2,2_1_4_1,0.6174009125102814
8_3,5_3_1,0.6145663392761085
8_3_2,5_2_3,0.6144476118800948
7,3,0.6136576982995424
8_1_1_3,5_1,0.6130857459935382
7_2,6_3_2,0.6125126760107329
8_1_2_1,2_1_4_1,0.6099199262782335
5_1,3_1,0.6093554052693531
4,1_2,0.6040232073850332
2_3,2_1_4_2,0.6038914044977788
3_1,3,0.6015100663365149
6_3_1,2_2,0.6007924260745241
4_2_2,2,0.6007004053061064
8_2,7,0.6006367126169668
8_3_2,2,0.5983073307034328
6_3_1,4,0.5977589823181041
8_2,2_1,0.5969804870066852
6_3_1,2_2_3,0.5958959623907428
4_2_1,2,0.5943824191290563
7_2,6_3,0.5938516950080338
8,2,0.5931048729675472
8_2_1,2,0.5929614085255741
6_3_1,3_3,0.5929561395216558
8_1_1,2,0.5929273483439556
8_1_2_3,2,0.5929144003771213
2_1_4_3,2_1_4,0.5928948354261092
8_1_2_2,2,0.591839971784185
3_1_4,2_1_3,0.5897862992152342
4_2,2,0.589639581275736
6,3_1_1,0.5894580221989872
7,6_3_2,0.5878804354284729
7_3,2_1_4_1,0.5874885706154753
3,2_1_4_2,0.5861916699453672
8_1_2_1,4,0.5843986337612866
8_2,8_1_1_3,0.584026661337776
6_3_1,1,0.5836509504589598
7,2_1,0.5825397135374658
8_2_2,2,0.5809056220645732
7,6,0.5807213945012252
5_3,2_1,0.5790539352137456
2_1,1_1,0.5773632724272879
5,2_1,0.5751423519724173
8_1_2_3,2_1_4_2,0.5737208912128804
8_2_1_4,5_3_1,0.5720828540862448
8,2_1_4_2,0.5713511263203497
4_2_1,2_1_4_2,0.571300143874048
8_1_1,2_1_4_2,0.5704470105209863
8_2_1,2_1_4_2,0.5704393223640921
4_2_2,2_1_4_2,0.5685822730355914
8_2,3_1,0.5666601494301966
7_2,2_1,0.5658743602870431
8_1_2,4,0.5642383011155969
8_3,8_1_1_3,0.5638217579444691
7,6_3,0.5628648908677503
8_3,7_3,0.5610024835928592
8_3_2,2_1_4_2,0.5586513252843877
8_1_2_2,2_1_4_2,0.5586261768227634
7_3,2,0.5565398690224096
8_1_2_1,6_3_1,0.5543517815338389
8_3,2_1,0.5542363393526223
8_1,4,0.5531000606688362
2_1_4,2_1_3,0.5526498693616311
8_2_2,2_1_4_2,0.5505244193741007
5_2_3,4,0.5494580703497721
8_1,2,0.5492858152899244
3_1_1,1_1,0.5476107089601248
8_3_2,7_3,0.5465999168209449
8_1_2_1,2_2_3,0.539034068183196
3_1_4,2_1_4_3,0.5381200298574863
6,3,0.5356505461044567
6_3_1,2_1_4,0.5328311794251944
5_2,2_1,0.5325580336748365
5_3_2_3,5_2_3,0.5300574312803773
7_2,5_1,0.5295355691090953
8_1_2,2,0.5264423037142103
8_2_2,2_1_4_1,0.5221500731072046
8_3_1,2_1_4,0.5206850934599758
4_2,2_1_4_2,0.5201160006648072
8_2_1_4,7,0.519776715863021
8_1_2_1,2_2,0.5195209731468191
8_1,2_1_4_1,0.5186242278459887
8_3,1_1,0.5172670564451453
2_1_4_2,2_1_4,0.5144759719153906
8_2_2,4,0.5140932002621902
7_3,2_1_4_2,0.5121268459235688
8_1_2,2_1_4_1,0.5120387475588726
8_1_2,2_2_3,0.5116605625130879
8_1,2_1_4_2,0.5106636169937709
8_1_2_3,2_1_4_1,0.5087325824683981
5_1,3_1_4,0.5064750621248553
8_1_2_3,4,0.5064593152934034
2_1_4_2,2_1_4_1,0.5019219047272598
8_1_2_2,4,0.5007484547886457
8,4,0.5004536574168084
8_3_1,2_2_3,-0.5018355106673084
5_3_2_3,2_1_3,-0.5034051787168978
8_1_1_3,6_3,-0.5036321585837179
8_1_1_3,6,-0.5038939723110831
8_1_2_1,6,-0.5060359713327066
8_2_1_4,3_3,-0.5100677494203039
3,1,-0.5104974809655147
3,month,-0.514820911345575
8_1_1_3,5_3_2_3,-0.5164671960181636
3_1,2_1_4_1,-0.5170748841079371
4,2_1,-0.517889218996969
8_3_2,5_3_1,-0.519982300357712
8_2,2,-0.5204798487626504
6_3,2_1_4,-0.5241735887704151
2_1_4_2,1_2,-0.5242561120967555
8_1_2_1,6_3,-0.5246509500394442
8_1_2_1,1_1,-0.5278336324432195
8_2_2,2_1_4_3,-0.5309307133946121
6_3_2,2_1_4,-0.5327250960578733
4_2,2_1,-0.5328789421057386
8_2_1_4,month,-0.5340303754611658
8_3_2,5_3,-0.5359569984640556
8_1_2,2_1_4_3,-0.5367954084947588
1_1,1,-0.5390862625048239
4,2_1_3,-0.5442249535737953
2,1_1,-0.544542529663866
1_1,month,-0.5448778687850011
8_1_2_1,6_3_2,-0.5544003254163186
3_1_1,2_1_4_1,-0.5555270178548781
5,2_2,-0.5558517674829525
6,2_1_4,-0.5563598032275562
6_3,1,-0.5563885661685282
2_1,1,-0.5565016073955774
8_2_1_4,1,-0.5611887714010609
8_3_1,4,-0.5616185262966482
3_1_4,2_1_4_1,-0.5626625464331685
6,1,-0.5669270768890553
5_3_2,2_1_4_2,-0.5684908351042368
6_3,3_3,-0.5687698499258187
3_3,2_1,-0.5726140396786252
8_1_2_1,2_1_4_3,-0.573102593130902
5_2,2_2,-0.5731845189128412
8_1_2,1_1,-0.5784107128930801
8_2_1_4,8_1_2,-0.5802339548101596
6_3_2,1,-0.583704318187976
5,2_2_3,-0.5846365729778829
6,3_3,-0.5862540239862831
7,6_3_1,-0.5878259249882364
6_3,4,-0.5884254526703662
6_3,2_2_3,-0.5903021298953145
8_2,3_3,-0.5917968732165428
5_3_2,2,-0.5922669727723678
6_3_2,3_3,-0.5930104835401557
6_3_2,2_2_3,-0.595946407516743
8_1,2_1_4_3,-0.59636844965918
6_3,2_2,-0.5967451175510975
5_2,2_2_3,-0.5971968844685606
6_3_2,4,-0.5978115159333103
8_2_2,2_1_3,-0.6001047046891615
6_3_2,2_2,-0.6008433495557302
8_2_2,1_1,-0.6017815393077843
8_1_2,2_1_3,-0.6027015945262717
3_3,3,-0.610857769965344
8_2_1_4,8_1,-0.6120384292739663
7_2,6_3_1,-0.6124578921269536
2_1_4_2,1_1,-0.6148202541326039
8_1_2_1,2_1_3,-0.61726696591907
8_2_2,8_2_1_4,-0.6199425673036822
8_1_2_3,2_1_4_3,-0.6203396948047177
6_3,month,-0.6207340774497291
6,2_2_3,-0.6211014224082809
6,4,-0.6218294616868225
6,month,-0.6222266918136263
3_1_1,2_2,-0.6230630812947776
8_1,1_1,-0.6244089595260535
8_2,8_1_2,-0.6260419095279978
6,2_2,-0.6290323116681671
8_1_2,5_1,-0.6334827112606014
8_3_2,7_2,-0.6381125409345109
8_3_1,8_2_2,-0.638352317041502
5_1,3_3,-0.638458235332953
8_1_1_3,5_2_3,-0.6396230073796488
6_3_1,3_1_1,-0.6469594078925068
3_1_1,2_2_3,-0.647006289450194
8_3_1,8_1_2,-0.6480366775280215
8_2_2,8_2,-0.6493271842322824
6_3_2,month,-0.6518830624963781
8_2_2,5_1,-0.6535672577485719
8_2_1_4,8_1_2_3,-0.6541566955495377
5_3_2_3,2_1,-0.6547135935494509
8_1,2_1_3,-0.6562628324627164
4_2,2_1_4_3,-0.658533854385889
8_1_2_3,1_1,-0.659023585004447
5_2_3,3_1_4,-0.6612177412817161
8_2,1,-0.6617658711360999
8_1_2_2,2_1_4_3,-0.664363835303949
5,4,-0.6676752713112935
8_3_1,8_1_2_1,-0.6683071467784852
8,2_1_4_3,-0.6705746289051816
8_1_2_1,5_1,-0.6717457945576383
8_2,8_1_2_1,-0.6717477601007774
2_3,2_1_4_3,-0.673310167701442
5_3_2_3,1_1,-0.6743675244476306
3_3,2_1_4_3,-0.6758950472462961
5_2,4,-0.6764187594256744
8_1_2,5_3_1,-0.6769055438878643
4_2_2,2_1_4_3,-0.6776862126984305
8_1_2_3,2_1_3,-0.6788192774615841
8_2_1_4,5_3_2_3,-0.6796297338636115
4,3_1_1,-0.6799153496438938
8_2_2,5_3_1,-0.6808426912077373
8_2_1,2_1_4_3,-0.6836002597941532
4_2_1,2_1_4_3,-0.6836929996441098
7_2,2_3,-0.6838094957605056
8_1_1,2_1_4_3,-0.6840251034625046
8_2_1_4,8,-0.6860121670167372
8,1_1,-0.6927092553321108
8_2,8_1,-0.6942124872100252
8_2_1_4,8_2_1,-0.6945314140707355
7_3,1_2,-0.6946686203318563
8_2_1_4,8_1_1,-0.6950920545081327
8_2_1_4,4_2_1,-0.6960691372890733
8_3_1,8_1,-0.6992919028971034
5_1,1,-0.699709506590754
8_1,5_1,-0.7003680618438474
8_1_2_2,1_1,-0.7009994971854678
2_1_4_3,1,-0.7010406441430684
8_2,month,-0.7012001186442848
8_2_1,1_1,-0.7015842105677998
8_2_1_4,2_3,-0.702055002004571
8_1_1,1_1,-0.7021025276935623
4_2,1_1,-0.7025342847049565
8_2_1_4,4_2_2,-0.7025439313614611
4_2_1,1_1,-0.7028593155452901
4_2_2,1_1,-0.7033782205707177
8_1_2,5_3,-0.7058188400777083
8_2_2,5_3,-0.708651272761602
6_3_1,3_1,-0.7090091569681465
8_2_1_4,8_1_2_2,-0.7110337163095641
7_2,4_2,-0.7119215136588131
2_3,1_1,-0.7128316874442141
8_3_1,8_1_2_3,-0.7139738711097252
7_2,4_2_2,-0.7154674633545675
7_2,5_2_3,-0.7182867913455617
8_3_2,3_1_4,-0.7183941005178603
4_2,2_1_3,-0.7184754433171819
7_2,4_2_1,-0.7206237062498815
8_1_1,7_2,-0.7219019378059058
8_2_1,7_2,-0.7219352042244502
8_1_2_2,2_1_3,-0.7220290921140434
5_2_3,2_1,-0.7227949654052885
8_1_2_2,7_2,-0.7232703555919971
8,2_1_3,-0.724044926748563
8,7_2,-0.7241059023997914
2_3,2_1_3,-0.7241944841062607
8_2_2,7_2,-0.7259632049240315
8_1_2_3,7_2,-0.7274690013058366
3_1_4,2_3,-0.7304522374527939
4_2,3_1_4,-0.7307833821814245
4_2_2,2_1_3,-0.731041200189909
3_3,2_1_3,-0.7312667144212299
5_3_1,3_3,-0.7330955571577004
8_2_1_4,4_2,-0.7353036483432815
8_2_1,2_1_3,-0.7356746471981992
4_2_1,2_1_3,-0.7358192100163535
8_1_1,2_1_3,-0.7360994302455862
8_3_2,7,-0.739074865757884
8_3_2,3_1_1,-0.7402832440287399
5_3_1,4_2,-0.7416565701691665
8_1,5_3_1,-0.7446021746280882
2_1_4_3,month,-0.745084127362734
5_1,month,-0.7453195868195353
8_2,8_1_2_3,-0.745921310067432
8_1_2_3,5_1,-0.7474331701566351
2,1_2,-0.7484551579174566
8_3_2,3_1,-0.7506967256529288
8_3_1,4_2,-0.7507638107287282
8_2,4_2,-0.7511464322026247
5_2_3,3_1,-0.7517354490924482
8_3_1,8_1_2_2,-0.753327227151744
4_2_2,3_1_4,-0.7537555173168122
5_3,3_3,-0.7548338174362202
2_1_3,1,-0.7557700945605919
8_3_1,2_3,-0.7558374419325019
5_1,4_2,-0.7564228633118147
8_3_1,8,-0.7567538900155908
8_1_2_2,3_1_4,-0.7570619694991753
8_3_1,3_3,-0.7590673951880746
8_1,7_2,-0.7594959628545187
8_1_2,7_2,-0.7609494341692591
4_2_1,3_1_4,-0.7620464302176706
8_3_1,4_2_2,-0.7630679394230061
8_1_1,3_1_4,-0.7634957490327733
8_2_1,3_1_4,-0.7636798397953377
8_3_1,8_2_1,-0.7675421947591735
8_3_1,4_2_1,-0.7675979294391329
8_3_1,8_1_1,-0.7679157456578584
8,3_1_4,-0.7682693374530197
8_1,5_3,-0.7687677416127148
8_1_2_1,7_2,-0.7688422019718909
8_1_2_3,5_3_1,-0.7719837314571383
8_1_2_1,5_3,-0.7733210074365511
8_2,8_1_2_2,-0.7751654970724825
8_1_2_3,3_1_4,-0.7779865910589975
8_1_2_1,5_3_1,-0.7780374334804337
8_2_2,3_1_4,-0.7788638933089134
8_1_2_2,5_1,-0.7791262518151526
8_1_2_2,5_3_1,-0.7798767120362013
6_3_1,3_1_4,-0.7810675339414278
5_3_1,1,-0.7821221261061675
5_2_3,3_1_1,-0.7831713095708571
5_3,4_2,-0.7847370682305392
8_3_1,1,-0.7849716023041102
2_1_3,month,-0.7859693235034902
3,1_2,-0.7903159889508385
8_2,8,-0.7903436517988831
8_1_2_3,5_3,-0.7920449775699182
8,5_1,-0.7920617809735264
3_1,2_2,-0.7955469387663405
8_2,4_2_2,-0.7961167032032869
5_1,4_2_2,-0.7971078433180347
8_1_2,3_1_4,-0.8006963290547569
8_2_1,8_2,-0.8022272785501972
4_2,3_1,-0.8022800504716816
5_3,1,-0.8025095080529818
8_2,8_1_1,-0.8025356942683264
8_2,4_2_1,-0.8026291092396984
3_1,2_3,-0.8026809874976112
8_2_1,5_1,-0.8037975902336252
5_1,4_2_1,-0.8041177719485624
8_1_1,5_1,-0.804144680036217
7,2_2,-0.8045306800603316
5_3_1,4_2_2,-0.8048611320084184
8_1,3_1_4,-0.8056057873985919
8_3_1,month,-0.8066267265868534
5_1,2_3,-0.8070449119805408
7,5_2_3,-0.8070969156864243
8,5_3_1,-0.8086464330897025
8_3_2,5,-0.8091877352427986
8_1_2_2,5_3,-0.8096429040849736
8_2,2_3,-0.8099271684626282
7,2_3,-0.8112314072435248
3_1,2_2_3,-0.8116814051578671
5_3_1,2_3,-0.8119170880987999
5_3_1,4_2_1,-0.816777442153874
8_2_1,5_3_1,-0.8174291411419592
8_1_1,5_3_1,-0.8175289361543749
5_3_1,5_2_3,-0.8183760813170982
6_3,2_1_4_1,-0.8201413665464055
7,2_2_3,-0.822962102085933
6,2_1_4_1,-0.8235026536057108
4_2_2,3_1,-0.8238553316061101
8_1_2_2,3_1,-0.8254097651845215
8_1_2_1,3_1_4,-0.8268253683039979
7,4_2,-0.8279452463352129
5_3,4_2_2,-0.829599222937819
8_2_2,3_1,-0.8296917095462797
8,5_3,-0.8299677338126207
4_2_1,3_1,-0.8310010958422809
8_1_1,3_1,-0.8322433407703262
8_2_1,3_1,-0.8323579232223296
8_2_2,7,-0.8331496604050846
5_3,2_3,-0.8332149945907865
6_3_2,2_1_4_1,-0.8338849728393746
3_1_4,2_2,-0.8339363927053292
8,3_1,-0.8350330021428091
5_3_1,month,-0.8352788518124639
7,4_2_2,-0.835922377388494
4_2,3_1_1,-0.8366240397223941
8_1_2_3,3_1,-0.838447049332105
5_3,4_2_1,-0.8385759853897523
8_2_1,5_3,-0.8389725885214552
8_1_1,5_3,-0.8391409649562739
7,4_2_1,-0.8403504871539511
8_1_2_2,7,-0.841049377842701
8_1_1,7,-0.8413514707390751
8_2_1,7,-0.8413634339053803
5_3,month,-0.8419358027053941
8,7,-0.8426391254362956
8_1_2_3,7,-0.8428868328475736
8_2_2,3_1_1,-0.8434083334031734
5_3_2,3_3,-0.8442255694501384
3_1_4,2_2_3,-0.8448321727741173
8_1_2,3_1,-0.8460136048973614
5_3_2,month,-0.851224075446022
8_1_2_1,7,-0.8555841529808703
8_1_2,7,-0.8558763394718167
8_1,3_1,-0.8576212798043605
8_2,5_2_3,-0.857693022549673
5_3_2,5_2_3,-0.858556313684632
8_1,7,-0.862273354845558
5_2_3,1_1,-0.8623926560012826
5_2_3,5_2,-0.8628409434614719
8_1_2_1,3_1,-0.8662351775113004
8_1_2_2,3_1_1,-0.870170736824844
4,3_1,-0.8721546844594875
8_1_2,3_1_1,-0.8759935950086132
3_1_1,2_3,-0.876595922706689
5_3,5_2_3,-0.8769030975203199
8_3_2,5_2,-0.8812490070317446
4_2_2,3_1_1,-0.8813575855237769
8_2_1_4,5_2_3,-0.8815548814058141
8_1_2_3,3_1_1,-0.885411628698083
7,4,-0.8870251824314541
