,,0
8_2_2,8_1_2_1,0.6550817055582971
8_1,1,0.6463036860423554
8_1_2_2,8_1_2_1,0.645523834613592
4_2,2_1_4_3,0.644418832982518
8_1_2,1,0.6442947292559148
5_3_1,5_1,0.6439908170075086
8_1,2_2,0.6424692686798154
8_1,2_2_3,0.6418007748395567
8_1,6,0.6403493971849964
7_3,1_2,0.6385718112783139
4_2_2,2_1_4_3,0.6377091368854246
8_1_2_1,5_3_2_3,0.6370069067133936
2_3,2_1_4_3,0.6362306789219009
8_3_1,2_1_4_1,0.6356042395104852
8_2_1,2_1_4_3,0.6353198288390111
8_1_1,2_1_4_3,0.6352913730611943
4_2_1,2_1_4_3,0.6349266908987287
7,5_3,0.6343819732653146
8_1_2_3,8_1_2_1,0.6339290332541876
8_1_2,2_2,0.6338099618218821
5_3_2,5_2,0.633010150034494
8_1_2,2_2_3,0.6326223749093495
5_3_1,1_1,0.6323499911107606
6,month,0.6311720308262481
8,2_1_4_3,0.6307422071391999
5_2_3,3_1_4,0.6258752514374196
8_3,1_2,0.6184840127828908
8_1,6_3,0.617851715615864
8_1_2,6,0.6177297572672193
5_1,5,0.6160727834062142
8_3,8_2,0.6146392282369249
5_3_1,3,0.6123135365912561
2_1_4_3,month,0.6114295984379303
7_2,5_3,0.6095391458385909
6_3_2,6_3,0.608802138048993
6_3_2,6,0.6085699223917526
8_1_2_1,8,0.6085683543700418
8_3_1,7_2,0.6082226955737337
8_3_1,6_3_1,0.6081235091910607
5_3_2_3,2_2,0.6073007596585237
5_3_2_3,2_2_3,0.6072086069034628
8_1_2_1,4_2_1,0.6066074645981387
8_2_1,8_1_2_1,0.6064089491327889
8_1_2_1,8_1_1,0.606369350049694
8_1_2,2_1_4_2,0.6061455712479791
5_2_3,3,0.6059829257384894
5_3_1,1_2,0.6037438751037283
8_1_2_1,4_2_2,0.6005869376165426
2_2,2_1_4_2,0.5922745822213888
6,3_3,0.5921012839261341
2_2_3,2_1_4_2,0.5912758221935964
8_1_2_3,2_1_4_3,0.590977553287005
7_2,5_2_3,0.5879586962085265
5_3_2_3,4,0.5877636631575119
3_1,1_2,0.5864651359043135
8_1_2_1,6_3,0.5860673042110573
8_1_2,6_3,0.5813938928803298
8_1,2_1_4_2,0.5813532391260124
8_3_1,7,0.5804936936688724
5_3_2_3,1,0.5789852449392265
8_3,5,0.5781949517815245
8_1_2_2,2_1_4_3,0.5764390204128929
7,5_2_3,0.5726173953228112
5_2_3,3_1,0.5682625261103259
8_1_2_1,2_3,0.5670866333744781
8_1_1_3,6_3,0.5653869902721859
3,2,0.5607364766251968
8_1_2_3,6_3,0.5540148017384855
6_3,3_3,0.5521942763713951
8_1_2_1,4_2,0.5499114535657
2_1_4_1,2,0.5498715265672172
8_1_1,6_3,0.5498550900790626
6_3,4_2_1,0.5498281441822945
8_2_1,6_3,0.5497888482611913
8,6_3,0.5492949432416738
6_3,4_2_2,0.546851842564168
8_1_2_2,6_3,0.5444535893678918
5_2,3_3,0.5437446063654005
4_2,2,0.5388670072864593
7_3,5_2_3,0.53590226289102
8_2_2,6_3,0.5347582827955852
5_3_2,1_2,0.5307078797855961
8_2,8_1_2,0.5255950387389708
8_2_2,6,0.5213111946203076
8_3_1,3_1_4,0.5208972522446074
8_1_2_3,6,0.5206538385841578
2_1_4_2,month,0.5193693949470644
6_3,2_3,0.519267017141237
8_1_2_2,6,0.5152947877555022
6_3,4_2,0.514668217742893
2_3,2,0.5123862871078422
8,6,0.5105891505378888
6,4_2_1,0.510398572819527
8_1_1,6,0.5103262254998111
8_2_1,6,0.5102735427585822
6,4_2_2,0.5070955614288951
8_1_1_3,6,0.5060224466251309
8_3_1,2_1_3,0.5013580727989063
8_1,5_2,-0.5046733871605061
8_3_2,5_3_1,-0.5060887524958865
7_3,2_1_4_2,-0.506938868870797
5_2,2_1_3,-0.509957218786713
8_1_2,1_2,-0.5108432385984653
6_3,5_3,-0.5120712733983028
5_3_2_3,5_2,-0.5180418411708396
3_1,2_1_4_3,-0.5250025069131257
5_2_3,3_3,-0.526852921690258
8_2_2,5_1,-0.5394986932589807
6_3,5_3_1,-0.5418218041214216
8_2_2,5_3_1,-0.5453072753471213
7_3,2_1_4_3,-0.5485149007254483
5_2_3,month,-0.5490181499989486
8_3_2,5_3_2,-0.5504280606946815
5_3_1,2_2,-0.5505118104300418
3_1,2_1_4_2,-0.5507095433050921
5_3,4_2,-0.5538728477090751
5_3_1,2_2_3,-0.5545186229494572
8_1,5_3_1,-0.5570432608306217
1_2,month,-0.5577305691278974
5_3_1,1,-0.5654641731950834
5_3_1,4,-0.5723555187020821
8_1_2_3,5_3_2,-0.5732301405879188
8_1,1_2,-0.5738073736813758
8_1_1,5_3_2,-0.5854414214128352
8_2_1,5_3_2,-0.5855264204601407
5_3_2,4_2_1,-0.5857713804215894
8,5_3_2,-0.5868796361798343
8_1_2_2,5_3_2,-0.587218630264183
6,5_2_3,-0.5886264836696571
2_2_3,2,-0.590778447843142
5_3_1,4_2,-0.5908046105277495
2_2,2,-0.5919720204444591
5_2_3,4,-0.5987790457029437
6,5,-0.5989788112140275
5_3_2,4_2_2,-0.5999078967836647
5_3_2_3,5_2_3,-0.6034087847405704
6_3,5_2_3,-0.6034475852957173
8_2_2,5_3_2,-0.6036358842329689
5,1,-0.6053798924050167
5_2_3,1,-0.6073774517528748
8_3_1,6_3_2,-0.6080112400140375
6_3_1,6,-0.6088401989495794
6_3_1,6_3,-0.609055419420669
8_1_2_2,5_3,-0.6104265309873621
5_3_2,2_3,-0.6119709634821733
5,2_2,-0.6138151859141715
5,2_2_3,-0.6164730405302713
3_1_4,2_1_4_2,-0.6167258551578587
4,2,-0.6172420859211601
5,4,-0.6183420960687368
8_3_1,6_3,-0.6201176083519582
3_3,1_1,-0.62092009623757
3_3,3_1_4,-0.6241691457197875
8_3_1,8_1_2_1,-0.6254234458025587
6_3,1_1,-0.6312549984430638
2,1,-0.633257863166249
7,2_1_4_2,-0.6336632881199743
8_1_2_2,5_1,-0.6351393086844485
5_3_2_3,3,-0.6362596026064289
7_2,4_2,-0.6367259406069898
8_1_2_1,5,-0.6385735412283597
6,1_1,-0.6401841020418867
8_1_2_3,5_3,-0.641123188314716
8_3_1,2_2,-0.6421773197497597
8_3_1,6,-0.6429865227536354
8_3_1,2_2_3,-0.643524096387573
4_2,1_1,-0.6450976618473746
8_1_2_3,5_1,-0.6474587365092979
7,3_3,-0.652422980542349
5_3,4_2_2,-0.6579623008612975
6_3,5,-0.6585859790698056
7_2,2_1_4_2,-0.6591194249009836
8_3_1,3_3,-0.6613473744502038
5_3_2_3,1_2,-0.6616005916118696
2,1_2,-0.6620070802333891
7_3,6,-0.6622752437071427
5_3,2_3,-0.6628990723254629
8,5_3,-0.6671324104472941
8_3_2,1_2,-0.6688389355375316
5_1,4_2,-0.6689804901081069
6,3_1,-0.6720064188952332
5_3,4_2_1,-0.6725050130522836
8_2_1,5_3,-0.6732770513261235
8_1_1,5_3,-0.6732899978775283
5_3_2_3,1_1,-0.6735602022936384
5_3_2,4_2,-0.6776036223040718
4_2,3_1_4,-0.6797979288487359
2_3,1_1,-0.6818233898915567
5,2_1_4_3,-0.6825825192602536
8,5_1,-0.6833996914978625
8_3_1,1,-0.6845449640239911
5_1,4_2_1,-0.6868060284176645
8_1_1,5_1,-0.6871736863310204
8_2_1,5_1,-0.6871958246559142
5_1,4_2_2,-0.688122963655171
7_3,6_3,-0.6885550093477024
8_3_1,4,-0.6888965333830538
8_3_2,7_2,-0.6921323425707607
7,4_2,-0.6924629327186048
6_3,3_1,-0.6937596918839684
8_2_2,7_2,-0.6945664795809764
5_3_2,2,-0.6947894292363987
8_1_2_2,5_3_1,-0.6949235829177466
6,3_1_4,-0.6952251133844807
8_1_1_3,5_2_3,-0.6961989894539018
8_3_2,1_1,-0.6963206177559603
8_1_2,3,-0.6993958700710051
8_2_2,1_1,-0.7000594255718657
7_2,2_3,-0.7032773590505262
8_1,3,-0.7058500849085689
6_3,3_1_4,-0.7080222634552042
4_2_2,1_1,-0.7081926021773522
7_3,1,-0.7097530183884215
7_2,3_3,-0.710715919060298
5_2_3,2_2_3,-0.7119441631482815
5_1,2_3,-0.7135402210486766
5_3_2_3,5_3,-0.713852207860336
5_2_3,2_2,-0.7151898630963397
7_3,2_2,-0.7153321268216782
4_2_1,1_1,-0.7158313205846478
8_1_1,1_1,-0.7159627207469196
8_2_1,1_1,-0.7159875695770246
8,1_1,-0.7165948324282116
7_3,2_2_3,-0.7165994718792768
6_3,3,-0.7201735334796263
3,2_1_4_2,-0.7203386671266079
7_3,4,-0.7234828441818066
8_3_2,5_2,-0.7251233062769246
8_1_2_2,1_1,-0.7270932747762782
5_3_1,4_2_2,-0.7287691379756529
8_1_2_3,5_3_1,-0.7288338856451847
7_2,4_2_2,-0.7299817477617456
5_3_1,2_3,-0.7310696650367083
8_1_2_3,5_2,-0.7318941657451428
8_1_2_3,1_1,-0.7326681225233201
8_3_2,7,-0.7383959078939721
6,3,-0.7384321442988269
8_2_1,5_2,-0.7398828514894688
8_1_1,5_2,-0.739919688865904
5_2,4_2_1,-0.7403742626044522
8_2_2,3_1_4,-0.7404612533632248
8,7_2,-0.7418848664892034
8,5_2,-0.7419206954967715
7_2,4_2_1,-0.7422827042073359
8_2_1,7_2,-0.7425054727858655
8_1_1,7_2,-0.7425058156179424
8_1_2_2,5_2,-0.7430272172771951
5_3_1,2_1_4_3,-0.7433296923826498
8,5_3_1,-0.7434350713293232
5_1,2,-0.7444850412444087
8_2_2,7,-0.7445848478164332
8_1_2_2,7_2,-0.7474658749762181
5_3_1,4_2_1,-0.7479450926718083
7,6,-0.7480080132188441
8_2_1,5_3_1,-0.7488006743773648
8_1_1,5_3_1,-0.7488071950077896
8_1_2,5,-0.7513850004569881
7,6_3,-0.7536913296928964
6_3_2,2_1_4_1,-0.7538080587270025
2_1_4_2,1_1,-0.7542827771280383
2_1_4_3,1_2,-0.7555539225384312
5_2,4_2_2,-0.7557879926495544
3_1,1,-0.7558118237361826
8_1_2_3,7_2,-0.7563845730228518
8_3_2,3_1_4,-0.7565111338719768
7_2,6,-0.7567884613504945
3_1,2_2,-0.7574860082687058
7,2_3,-0.7576680628184344
7_2,6_3,-0.7578570505983819
3_1,2_2_3,-0.7585419452329683
8_3_2,5,-0.7665015025336837
4,3_1,-0.7675300790655378
5_1,2_1_4_3,-0.7678117501841909
3_1_4,2_3,-0.7705269291771959
5_2,2_3,-0.7719869630813706
8_2_2,5_2,-0.7769279104600305
5_3,month,-0.7799722837021785
5_3,2_1_4_3,-0.781184210527527
7,4_2_2,-0.7820310391596751
4_2,3_1,-0.7828450970911246
8_2_2,1_2,-0.7853376234751889
4_2_2,3_1_4,-0.7900620135849045
3,month,-0.7913368447154977
8,7,-0.7929227798104875
7,4_2_1,-0.7932963942182828
8_2_1,7,-0.7934997144993133
8_1_1,7,-0.79349995249298
8_1_2_2,7,-0.7973563764661417
8_2_2,5,-0.7993808104649641
8_1,5,-0.8024003265299475
8,3_1_4,-0.8039226972354322
4_2_1,3_1_4,-0.8044272132125154
8_2_1,3_1_4,-0.8047339235604457
8_1_1,3_1_4,-0.8047391730244217
8_1_2_3,7,-0.8057922695823339
2_2,1_1,-0.8058986534896684
8_1_2_2,3_1_4,-0.8060614938179493
2_2_3,1_1,-0.8069408390300415
8_1_2_1,7_3,-0.8091994364243764
5,4_2,-0.8096576737091572
5_3_2_3,5_3_1,-0.8110523052358061
5_2,4_2,-0.8120917352107441
8_1_2_3,1_2,-0.813443105161944
1_1,1,-0.8140064468441083
7_2,5_3_2_3,-0.8149162980857309
8_1_2_2,1_2,-0.8167795079729151
8_1_2_3,3_1_4,-0.8190266215506369
8_1_2_1,3_1,-0.8213751391361538
4,1_1,-0.8253293991641628
8_2_2,3_1,-0.8280738015893324
8_3_2,3_1,-0.8323177232544072
8_1_2,1_1,-0.83301311644632
7_3,4_2,-0.8375262650160998
8,1_2,-0.840341981794663
8_2_1,1_2,-0.8416920706144367
8_1_1,1_2,-0.8417103143449092
4_2_1,1_2,-0.841846421400728
7,5_3_2_3,-0.8433435570167092
3_1_4,2_2,-0.8452340222646941
3_1_4,2_2_3,-0.8459920534243813
3_1_4,1,-0.8507353532670435
8_1_2,7_2,-0.8515812237603632
4_2_2,1_2,-0.851760480680906
8_1,1_1,-0.8524366191820915
2_3,1_2,-0.8580670357351271
3_3,2,-0.8586752633928774
4,3_1_4,-0.8590291515261582
5_2,2,-0.8623568572548981
7,2_2,-0.8629561008118275
8_1_2_1,3_1_4,-0.8632342033024789
8_1_2_1,1_1,-0.8632603496768795
1_1,month,-0.8636929853189818
8_3_2,7_3,-0.8637593336478628
7,2_2_3,-0.8639821117635017
8_1_2,3_1_4,-0.8645385336976574
3_1,2_3,-0.8660342409205706
8_3,2_1_4_3,-0.8664322680652395
5_3_2_3,3_1_4,-0.8692225679254695
7,1,-0.8709514978253543
8_1,7_2,-0.8725013484463177
8_1_2,7,-0.8726725114613475
8_2_2,7_3,-0.8737336668697515
4_2,1_2,-0.8780117147721453
4_2_2,3_1,-0.8807505960259248
7,4,-0.8812313334103777
8_1_2_1,3,-0.8815451895925918
8_1_2,3_1,-0.886622041069879
8_1,3_1_4,-0.888443913016393
8_1_2_2,3_1,-0.8909771480382758
8,3_1,-0.8917301667585324
8_1_2_1,7,-0.8920992617430992
4_2_1,3_1,-0.8921763871893373
8_2_1,3_1,-0.8924297354753253
8_1_1,3_1,-0.8924371369570302
8_1_2_2,5,-0.8942811628141434
7_2,2_2,-0.8964944529766241
8_1,7,-0.8967827168342064
7_3,5_3_2_3,-0.8972299781211269
7_2,2_2_3,-0.8973921863076835
7_3,2_3,-0.8999272412190525
8_1_2_3,3_1,-0.9025274845625202
8_1_2_1,7_2,-0.9026489819888136
5,2_3,-0.9030046502266152
8_1_2,7_3,-0.904517068018915
3_3,3,-0.9057814170516504
5_3_1,month,-0.9064614047806892
7_2,1,-0.9073118058891758
5_3_2_3,3_1,-0.9075939177658072
5,4_2_2,-0.9076551327221392
8_1_2_3,5,-0.9123322907892142
7_3,4_2_2,-0.9144898572260896
7_2,4,-0.9160795860039735
8,5,-0.9168424925779606
8_1,3_1,-0.9182796295801074
5_3_2_3,5,-0.9190161137791788
5,4_2_1,-0.9190595037458048
8_2_1,5,-0.9194687784218604
8_1_1,5,-0.919480130301066
8,7_3,-0.9224877801711628
7_3,4_2_1,-0.9226901507306908
8_1_1,7_3,-0.922826565350926
8_2_1,7_3,-0.9228295206091818
8_1_2_2,7_3,-0.9241974682511754
7_2,month,-0.9263650540361744
8_1_2_3,7_3,-0.931187888793362
8_1,7_3,-0.9346921563460626
7,month,-0.942864249567672
7_3,month,-0.9572467761123484
5,month,-0.9575890404685348
3_1_4,month,-0.96028403283239
3_1,month,-0.9701055863601568
3,2_2,-0.9729436928215148
3,2_2_3,-0.9732811945522762
3,1,-0.9957416834947777
4,3,-0.997542401510146
6_3_2,6_3_1,-0.9999997406927116
