,,0
5_1,3_1,0.969532965030748
8_3_1,2_1_3,0.9692045465449292
8_3,2_1,0.9684200771755592
8_3,2_1_4_3,0.9679699928971592
8_3_2,8_1_2,0.9678582185234174
4,2_2,0.9670918370336148
5_1,2_1,0.9647112505544724
8_3,2_1_3,0.9637029508434908
8_3_1,8_2_1_4,0.9630392974852175
8_2_2,4_2_2,0.9628466491214076
8_3_2,8_2_2,0.96190801763764
8_3_1,3_1_4,0.960932951580302
8_2_2,8_1_2_3,0.9608300380135684
8_3_1,3_1,0.9589460884500248
8_2_1_4,2_1_3,0.9582083602099812
8_1_2,3_3,0.9570098552746994
8_2_2,8,0.9558152745381716
8_2_2,2_3,0.9551347583673911
8_3_1,2_1_4_3,0.9544462736157756
5_3_1,3_1_4,0.9540239487835492
8_2_1_4,1_1,0.9533802412066662
8_2_1_4,2_1,0.9531775182362792
8_3_1,2_1_4,0.9524112853961664
2_2,1,0.9516385731733674
5_3_1,3_1,0.9513214352666336
8_2_1_4,5_1,0.9511634216693609
5_1,5,0.950815062411036
8_3_2,8_1_2_2,0.9480607019902284
8_2_2,4_2_1,0.9474581075060482
8_2_2,8_1_1,0.9472468963575152
2_2_3,1,0.946880793603615
8_2_2,8_2_1,0.9467083851051336
4,1,0.9466052637044988
2_1_4_2,2_1_4_1,0.9452191846506934
5_3_1,2_1,0.945075803891393
8_3_2,8_1_2_3,0.944944299119058
4_2,3_3,0.9447890845073637
8_3_1,5,0.9438597487318204
8_1_1_3,2_1_4_2,0.9438203758518118
8_1_2_2,8_1,0.9422987814370004
7,5_1,0.9422423132085894
7_2,5_1,0.9420529297255346
8_2_1_4,5_3_2,0.9407485636168544
5_1,2_1_3,0.9398588356276336
8_2_1_4,2_1_4_3,0.93885349999089
8_3_2,8,0.9385468678801892
8_3_1,1_1,0.9383386005437636
8_3_1,8_3,0.936381912434209
2_1,1_1,0.9359746980774264
8_3_2,8_1,0.9355235631797628
8_3_2,4_2_2,0.9353227012278416
8_3_2,4_2,0.9334772640920636
8_3_1,7,0.9326475544617095
8_3_1,7_2,0.9318956735444694
5_3_1,5,0.9307722118782482
8_1,4_2_2,0.9303534572582712
8_3_2,2_3,0.9299744683809126
8_3_2,4_2_1,0.927607141388862
8_3_2,8_1_1,0.927604539438587
3_1,1_1,0.92723614519691
8_3_2,8_2_1,0.9271068802864788
3_1_4,1_1,0.9266579281848903
8_2_1_4,3_1,0.9261587349149004
8_2_1_4,3_1_4,0.9258113817020368
7,5_3_1,0.9252156098479718
8_1_2_3,8_1,0.9251636175654716
7_2,5_3_1,0.9243139806718644
8_3_1,2_1_4_1,0.923102942592084
8_3_1,1_2,0.9230949563885888
8_3,8_1_1_3,0.923078228033467
5_1,2_1_4_3,0.9228875737093132
8_1,2_3,0.9222806137958608
8_2_1_4,2_1_4,0.9207952783230862
5_1,2_1_4,0.9203256322686564
5_3_1,2_1_3,0.9201981727630104
2_1_4_2,2_1_4,0.9189910374725084
8_1,8,0.9188565128657966
8_2_1_4,5,0.9170552390935218
8_2_2,3_3,0.916351685951118
2_1_3,1_1,0.9140376582875364
8_3,2_1_4_2,0.9136535550393112
5_3_1,1_2,0.912557312745123
5_3_2,1_2,0.9123938832292132
8_3,5_3_1,0.9121763512262328
5_3_1,1_1,0.9121423960592816
5_3_2,1_1,0.90984080792232
5_3_1,2_1_4,0.9094387444456244
8_3_2,3_3,0.9089583227110066
8_3,5_1,0.9088178506257932
8_1,4_2_1,0.9086494961357164
2_1_4_3,2_1_4_2,0.908514126716085
8_1_1,8_1,0.9083163059376804
8_2_1,8_1,0.907608114596684
3,2,0.9072896740132644
5_3_1,2_1_4_3,0.9065968875499064
5,1_1,0.905132273295143
8_1_1_3,2_1_4_1,0.9050444374436882
8_2_1_4,7,0.9037841690995464
5_1,1_2,0.903012655830066
8_2_1_4,5_3_1,0.9026390288704856
3_1_4,2_1,0.9025476875078275
3_1,2_1,0.9018423489208952
8_2_1_4,7_2,0.9011201374550996
3_3,month,0.9007697405692758
7,1_1,0.8970367011878668
2_1_4_3,1_1,0.8963046937874484
1_2,1_1,0.8960610806900106
3_1_4,1_2,0.8955844710649505
8_3_1,5_3_2,0.8946868498671348
7_2,1_1,0.8932948463826044
5_3_2,3_1,0.891099484469376
5_3_2,3_1_4,0.8903077789508984
3_1,1_2,0.8892116952690798
2_1_4_2,2_1_3,0.8881898279285076
5_1,2_1_4_1,0.8875846947293672
8_2_1_4,1_2,0.8868057886363123
5_3_2,5,0.8840783390671904
7,5_3_2,0.8826421032797984
8_2_1_4,2_1_4_1,0.882230415867366
5,2_1,0.8813027780191595
8_1_1_3,2_1_4,0.8809030676998827
5_3_1,2_1_4_1,0.8808373656146227
2_1_4,1_1,0.8776350087857103
3_1_4,2_1_3,0.8764211846448366
3_1,2_1_3,0.8752224476031142
5_3_2,5_1,0.8730887585766673
7_2,5_3_2,0.8729529338904284
2_1,1_2,0.8725342025927821
2_1_3,1_2,0.8712341349555154
8_3,8_2_1_4,0.8711416261380936
2_1_4_2,2_1,0.8699301457587149
8_1,3_3,0.8640303047037282
8_1_1_3,2_1_4_3,0.8638998058774656
7_2,2_1,0.8625986876072005
7,2_1,0.8614938529357388
7,1_2,0.861023491993185
5_3_2,2_1_3,0.8606954519684812
5,1_2,0.8589916930239796
5_3_2,5_2,0.8568310598842727
8_1_1_3,2_1_3,0.8558159897515144
5,2_1_3,0.8552704946686641
8_1_1_3,2_1,0.8552322576803557
5_3_2,2_1,0.8527300024278794
7_2,1_2,0.8509219681733724
8_2_1,month,0.8505317555452638
3_1_4,2_1_4_3,0.849826971219869
8_1_1,month,0.8496878432512716
4_2_1,month,0.8492816369036145
7_2,2,0.849130548163612
3_1,2_1_4_3,0.8489336651178391
2_1_4_3,1_2,0.8486452740366768
5_3_2,5_3_1,0.8484886933698826
3_1_4,2_1_4,0.8482178359736472
3_1,2_1_4,0.8467586615828296
7_3,6_3_2,0.8432159297278692
5,2,0.8405021762919834
2_1_4,1_2,0.8382315143512762
7,2,0.8369961714834933
8,month,0.8363268286167507
5_3_2,2_1_4_3,0.8357804353651731
8_3,1_1,0.835106276375464
7_3,1_2,0.8339800049752932
7_2,2_1_3,0.8339278602963727
7,2_1_3,0.8337797060025235
3_1,2,0.8331962819974149
3_1_4,2,0.832865828877331
8_1_2_3,month,0.8320995747385116
2_1_4_1,1_1,0.8316867018949452
8_3,3_1_4,0.8291774841114438
5,2_1_4_3,0.8271680471696412
8_3,3_1,0.8261915446234914
5,2_1_4,0.82428792510242
2_3,month,0.822879771596502
4_2_2,month,0.8202051909077557
7_3,7,0.8092455905864349
3_1_4,2_1_4_1,0.8076643063603801
4,month,0.8075308657105068
3_1,2_1_4_1,0.8064598537299393
8_1_2_2,month,0.8055199783210228
7_2,2_1_4_3,0.8043235719486148
7,2_1_4_3,0.8035214665760388
8_3,5,0.803003634485227
5_3_2,2_1_4,0.8027286061088638
7_2,2_1_4,0.8024586391424209
7_3,3_1_4,0.8015768856617034
7,2_1_4,0.8003149301171811
7_3,7_2,0.7967345488046815
8_3,1_2,0.7962295669926445
7_3,3_1,0.7953697798593444
5_1,2,0.792935332506114
8_3_1,8_1_1_3,0.7885253514594578
8_2,8_1,0.7875152817181857
5_3_1,2,0.7865009524467892
2_1_4_1,1_2,0.7848606789112685
5,2_1_4_1,0.7841425006652931
8_3,7_2,0.7833851392682131
7_3,5,0.7811133514255727
8_3,7,0.7782997934391711
8_1_1_3,5_1,0.7740514596774674
5_3,2_1_4_1,0.7739980942761896
8_3_1,2_1_4_2,0.7715901105424616
8_2_1_4,2_1_4_2,0.770397990647751
8_2_1_4,8_1_1_3,0.7669759381700832
5_2,3_1_1,0.7646733341669222
7_2,2_1_4_1,0.76137782084569
7,2_1_4_1,0.7571076129340834
8_3_1,2,0.7556073420534448
8_3,5_3,0.7505292877045769
7_3,5_3_2,0.7498335423122482
8_1_2,month,0.7478758591286904
5_3_2,2_1_4_1,0.7420506978033073
5_3,2_1_4_2,0.7411494222713888
2_2_3,month,0.7402127681677482
5_3,2_1_4,0.7376780925768824
5_1,2_1_4_2,0.7375572934728902
8_1_1_3,5_3_1,0.7355003645189486
8_2_2,8_2,0.7323466875628412
8_3,2,0.7286181108402336
7_3,5_3_1,0.7271032653546013
4_2,month,0.7226422243174971
2_2,month,0.7203489368202105
8_3,5_3_2,0.7141372163576154
7_3,5_1,0.7108385608956201
8_1_2_1,2_1_4_2,0.7049796983132601
2_1,2,0.7008321406508916
5_3,2_1_4_3,0.7006185788716701
8_1_1_3,1_1,0.6971984195281095
7_3,1_1,0.6971559719596411
2_1_4_2,1_1,0.6963499347226797
5_3_1,2_1_4_2,0.6927368926063906
8_3_2,month,0.6884710233203738
8_3_1,7_3,0.6878452148585812
8_3_2,8_2,0.6840125052602929
8_1_1_3,2,0.6803741365033638
5_3,2_1_3,0.6779695022010138
8_2_1_4,5_2,0.6773069131134983
8_2_2,month,0.6667267710855326
8_1_1_3,3_1_4,0.6658704292375734
8_1_1_3,3_1,0.6653437592364296
8_1,5_3_2_3,0.6631733300389427
2_1_4_1,2,0.6616127055568843
2,1_1,0.6615603992264576
2_1_4,2,0.6612530477606285
8_1_1_3,5,0.653530984219523
5_2,1_2,0.6531111377908144
5_3_2,3_1_1,0.6474990035780157
5_3,2_1,0.6467035272187638
8_2_1_4,2,0.6455406250251757
2_1_3,2,0.6450155934600214
8_2,8_1_2,0.6426954910557833
8_2_1_4,7_3,0.6417332664391767
8_1_1_3,5_3,0.6406032460099683
5_3_2_3,4_2,0.6389033262933536
8_2,4_2,0.6379970867854272
8_1_1_3,7_2,0.6302398404387941
8_2_2,5_3_2_3,0.6294810679842792
8_1_2_1,6_3_1,0.6269933615955333
7,5_2,0.6267217396796075
2_1_4_3,2,0.6257424274604242
5_2,5,0.6200721780169817
3_1,2_1_4_2,0.6187639103742719
8_1_1_3,7,0.6184987554092747
3_1_4,2_1_4_2,0.6181471909016026
8_3_1,5_3,0.6145915865657431
6_3_2,1_2,0.6139880952103695
7_2,5_2,0.6121074826744852
4,3_3,0.6116462110409016
5_2,1_1,0.6111964289117755
3_1_1,1,0.6104333183091519
8_1_2_1,8_1_1_3,0.6048241795104999
5_2,3_1,0.6044180112530592
5_2,3_1_4,0.6009997783233192
5,2_1_4_2,0.600104053235984
7_3,5_2,0.5995590969885453
1,month,0.5962744548780838
8_1_2,5_3_2_3,0.5895795283963687
7_2,3,0.5883193654447203
8_3_1,5_2,0.5865579921020037
6_3_1,month,0.5816646943520379
8_1,month,0.5789723899367915
2_1_4_2,1_2,0.5769128681121295
2,1_2,0.5733762532864687
7_3,2,0.5721659797778069
5_3_1,5_3,0.5718196932214928
7,3,0.5717648332703216
7_2,2_1_4_2,0.5697479378793445
6,3,0.5692718885413318
5,3,0.5675063034433947
8_1_2_2,5_3_2_3,0.5658866132706097
5_3_2,2_1_4_2,0.5655073438046923
7,2_1_4_2,0.561126082176876
5_3_2_3,5_2_3,0.5595601223838391
5_3_2_3,4_2_2,0.5563438455624167
8_2,8_1_2_2,0.5553348093892039
6_3_1,2_2,0.5519984412452291
6_3,5_3,0.5503287511547057
8_1_1_3,1_2,0.549656507350365
6_3_1,2_2_3,0.5489321340465865
7_3,2_1,0.5480815057526095
3_1,3,0.5479793372922521
3_1_4,3,0.5472773255441981
8_2,5_3_2_3,0.5472383695080222
6_3_2,5_3_1,0.5437240047325589
5_3_1,5_2,0.5435730319109463
6_3_1,4,0.5426879826024859
5_2,2_1_3,0.5407544504199288
5_3_2_3,2_3,0.5354396777651793
8_1_2_3,5_3_2_3,0.5347016916994698
5_2,5_1,0.5345926273223648
2_1_4_2,2,0.5313389134110643
8_1_2_1,2_1_4_1,0.5277876285189806
6_3_2,3_1_4,0.5276183602907655
5_3,1_2,0.5272169827129025
5_3_2_3,4_2_1,0.5270216313432747
8,5_3_2_3,0.5263912085025252
8_1_1,5_3_2_3,0.5263162972998827
8_2_1,5_3_2_3,0.5259321596973822
6,2,0.5252877252158887
8_2,4_2_2,0.5236047859602377
3_3,2_2_3,0.5233623143272809
7_3,2_1_3,0.5194820823987848
7,6_3_2,0.5191986560290045
8_2,8_1_2_3,0.5182420562584167
8_1_1_3,5_3_2,0.5175583155705187
5_2,2_1,0.5174750665140526
6_3_2,3_1,0.5151560564309755
5_2,2_1_4_3,0.5114416104245713
7_2,6_3_2,0.5096454259528865
8_2,2_3,0.5050424985839801
8_2,8,0.503292201962149
8_2_1,4,0.5030145643735037
5_3,5_1,0.5026241731635883
3_1_1,1_2,0.5022336917305851
8_1_1,4,0.5017856042414803
4_2_1,4,0.5012765925116073
3_3,2_2,0.5008701509473195
8_2_1_4,5_2_3,-0.5067613915058836
2_2_3,2_1_3,-0.5068560149751433
2_2_3,1_2,-0.5084561159553783
5_3_2_3,2_1,-0.5089248030754934
7_2,6_3_1,-0.5096151339081052
5_3_2,4,-0.5121817815582784
8_1_1_3,8_1_1,-0.5146854486812067
5_2_3,1_1,-0.5147787858887604
8_1_1_3,4_2_1,-0.5148863281761108
6_3_1,3_1,-0.5151071251558588
2_2_3,2_1_4_1,-0.5154418686994229
8_2_1,8_1_1_3,-0.5159359639275897
5_3_2_3,5_3_2,-0.5159568460011975
8_2_1_4,2_2_3,-0.5188186770794649
8_3_1,5_2_3,-0.519154739527045
7,6_3_1,-0.5191695378223576
6,4,-0.5206142734549764
2_2_3,2_1_4,-0.5216693770848329
8_1_1_3,5_3_2_3,-0.5221201185661996
8_3_2,2_1_4,-0.5228326277169815
8_1_2_2,2_1_4_2,-0.5244780030021423
4_2,2_1_4_2,-0.5255631569927426
6_3_1,3_1_4,-0.5275706297639854
5_2_3,2,-0.5283767711497519
5_3,month,-0.5292998440336689
5_2,month,-0.5294267582908122
8_1_2_3,2_1_4_2,-0.5310569139610967
3,month,-0.531258024181343
5_3_2_3,2_1_4_3,-0.5315545546026889
2_2,1_1,-0.5355279695719937
5_3_2_3,2_1_3,-0.5359180383028376
5_1,1,-0.5396076998395415
6_3_2,4,-0.5427141166683583
2_2,2_1,-0.5427501749664301
8,2_1_4_2,-0.5431637353512169
6_3_1,5_3_1,-0.5436158198074019
5_3_1,1,-0.5451205848111733
8_2_2,2_1_4_1,-0.5452924041394641
5_2_3,5_1,-0.5468280885933572
6_3_2,2_2_3,-0.5489435416469896
8_1,5_3_1,-0.549528782242855
3_3,3_1_1,-0.5514011057958782
6_3_2,2_2,-0.5520056288839784
4_2_2,2_1_4_2,-0.5550225073622564
2_3,2_1_4_2,-0.5574358403064541
4,2_1_4_3,-0.5576553698054664
8_3,2_2,-0.5578128076569862
2_2_3,1_1,-0.5595083452067469
8_1_1_3,3_3,-0.5597261967094911
8_1,2_1_4,-0.560843675680896
6,2_2_3,-0.5629420543496373
4,1_2,-0.5641995935035223
6,2_2,-0.5645968111647234
8_3,8_1_2,-0.5652175073305938
8_1_1,2_1_4_2,-0.5665052046905974
4_2_1,2_1_4_2,-0.5667120427952378
8_2_1,2_1_4_2,-0.5674425076862661
6,1,-0.5686040495100394
8_3_2,2_1_4_3,-0.5693930082714452
8_1,7_3,-0.5701523523265924
2_2_3,2_1,-0.5708962204391981
5_3_2_3,1_1,-0.5746829943205858
8_1_1_3,4,-0.5760589668679653
4,2_1_4_1,-0.5778593268465939
6_3_2,month,-0.5817402807083056
3_3,2_1_4_2,-0.5831345110155155
4,2_1_3,-0.5843954439129607
7_3,2_2,-0.5845492585795673
8_3,2_2_3,-0.5853068956657654
4,2_1_4,-0.5882349264642084
7_3,2_2_3,-0.5904911224162309
3_3,2,-0.5946535685608468
8_3,4_2,-0.5989535360368367
8_3_2,2_1,-0.6018024385993354
5_3,5_2_3,-0.6056013361547544
5_3_2_3,2_1_4_2,-0.6058071751169951
8_3_2,2_1_3,-0.6081697339519164
8_1,2_1,-0.6116286730303089
8_1_2,2_1_4_1,-0.6117974850295304
5_2_3,2_1_3,-0.6139362559949109
6_3_1,1_2,-0.6139395933911385
8_1,2_1_4_3,-0.6155085950728992
8_2_2,2_1_4,-0.6158190574017169
5_2_3,2_1,-0.6158216543774104
3_1_4,1,-0.618066707669196
8_2_1_4,5_3_2_3,-0.619101670789839
3_1,1,-0.619118275149773
8_3_1,2_2,-0.6205766590545286
8_1,5_1,-0.6209411535385666
8_2_1_4,4,-0.6210369465319721
8_1_2_1,6_3_2,-0.6269175950358125
7_3,4_2,-0.6286064088436885
8_2_2,5_3_1,-0.6307596064923997
5_2_3,2_1_4_3,-0.6337775936662564
7_3,4,-0.6382814812736687
8_3_1,8_1,-0.6384428907536194
5,1,-0.6391501905369815
4,1_1,-0.6393274912375266
8_1,2_1_3,-0.6409797438286808
7,1,-0.6431202192772086
4,2_1,-0.6432575089558545
8_3_1,2_2_3,-0.6456372320860496
8_3,4,-0.6458732118386972
8_3_2,5_3_1,-0.6499095449280902
2_1_4_2,month,-0.6499550852028302
8_3,8_1_2_2,-0.6513241061677444
8_1,7_2,-0.6516528711840616
8_1,3_1_4,-0.6542996070514561
8_2_1,3_1_1,-0.6556932254812601
8_2_2,7_3,-0.6559327016127084
4_2,2_1_4_1,-0.6559357293786188
8_1_1,3_1_1,-0.6567677372626484
4_2_1,3_1_1,-0.6572120506684567
5_3_1,2_2,-0.6581714599668429
7_2,1,-0.6586870612040997
8_1,3_1,-0.659474624312707
8_3,5_2_3,-0.660216766588578
5_1,2_2,-0.6614727909952697
8_1_2_3,3_1_1,-0.6628169392928799
8_1,5,-0.6643159294086539
8_1,7,-0.6648239549672029
8_2_2,2_1_4_3,-0.6648518020953468
8_3_2,3_1_1,-0.6662371981386769
5_2_3,2_1_4,-0.6671999254141849
8,3_1_1,-0.6687512360453959
8_2_2,2_1,-0.6725884314469049
8_3,8_1_2_3,-0.6733803571165228
8_3_2,5_1,-0.679188961316556
3_1_1,3,-0.6793036166232486
5_3_1,2_2_3,-0.680579280904865
8_1_2,2_1_4,-0.6807564883771227
8_3,4_2_2,-0.6819019335054185
5_1,2_2_3,-0.6844452547553603
8_3,8,-0.68643586068251
4_2_2,3_1_1,-0.6866419389731533
8_2,5_2,-0.6883078134633103
8_1_2_2,2_1_4_1,-0.688499340486987
8_3_2,8_3_1,-0.6885493116049839
8_1,1_2,-0.689486677119367
8_3,2_3,-0.689961300910947
8_2,3_1_1,-0.6915453297222982
8_1_2_2,3_1_1,-0.691803957526585
8_1_1_3,5_2_3,-0.6932905521433066
8_2_2,2_1_3,-0.6942215573098994
8_1_1_3,month,-0.6951863070083605
8_2_2,5_1,-0.6966601229866278
3_1_1,2_3,-0.6994110763280295
5_2_3,2_1_4_1,-0.7031507389918168
8_1_2_3,2_1_4_1,-0.705965167759329
8_1_2,7_3,-0.7091912834058774
8_1_2,3_1_1,-0.7092146286721069
5_3_1,4_2,-0.7096681411181801
8_3,4_2_1,-0.7096838470949232
8_3,8_1_1,-0.709831848958344
8_3,8_2_1,-0.7109941969961988
8_3_1,8_2_2,-0.7128017107299316
8,2_1_4_1,-0.718090937601546
4_2,2_1_4,-0.7187510417485801
4_2_2,2_1_4_1,-0.7187717695683388
7_3,4_2_2,-0.7188182894938352
8_1_2,5_3_1,-0.722728161668369
7_3,2_3,-0.7232982605280401
8_3_1,4,-0.7235500441301953
2_3,2_1_4_1,-0.7252678589791595
8_1_2,2_1_4_3,-0.7254312112982928
8_1_2_2,7_3,-0.7268145297597803
8_1,1_1,-0.7303836454782445
8_2_2,7_2,-0.7371245521973337
8_2_2,3_1_4,-0.7388509466136709
4_2_1,2_1_4_1,-0.7395794607825621
8_1_1,2_1_4_1,-0.7396404264944509
8_2_1,2_1_4_1,-0.7406216454080446
8_1_2,2_1,-0.7411139302584933
7_3,4_2_1,-0.7422916274469108
8_2_2,3_1,-0.7428426490391257
8_1_1,7_3,-0.7428742408936917
8_2_1,7_3,-0.7429738725977959
8,7_3,-0.7459895712535722
3_1_4,2_2,-0.7472779083132866
8_1_2_3,7_3,-0.7473482770144801
3_1,2_2,-0.7478689454805246
8_2_2,5,-0.7480299650535139
8_3,3_3,-0.748826612294273
8_2_2,3_1_1,-0.7491687166428868
8_2_2,7,-0.7494607113784062
8_3_2,1_1,-0.7514533364771042
8_1_2_2,2_1_4,-0.7534905283090393
8_1_2,2_1_3,-0.7546839493673153
8_3_2,3_1_4,-0.7584810296960568
5_3_1,4,-0.7594884908534356
4_2,3_1_1,-0.7595445249158728
8_3_2,3_1,-0.7608175097898213
8_2_2,1_2,-0.7622865401241955
5_1,4_2,-0.7634649632372665
5_1,4,-0.763598534555278
4_2,2_1_4_3,-0.7647054492137617
5,2_2,-0.7651821927276937
4_2,2_1,-0.7655190592061772
3_3,2_1_4_1,-0.7656482884669968
3_1_4,2_2_3,-0.765674477571789
7_2,4_2,-0.7657826105138806
8_3_2,7_2,-0.7661117676360878
3_1,2_2_3,-0.7662165119122583
8_3_2,5,-0.7669206326273766
7,2_2,-0.7685580445323873
8_1_2_3,2_1_4,-0.7696851944925844
8_3_2,8_2_1_4,-0.7697392187714396
8_1_2,5_1,-0.7734910778159695
7_3,3_3,-0.7764785544476918
7,4_2,-0.7766984424617339
4_2,3_1_4,-0.778038657736095
8_3_2,1_2,-0.7798910045364733
7_2,2_2,-0.7802302420521087
8_3_2,7,-0.7805996581242926
4_2_2,2_1_4,-0.7807853975634971
8,2_1_4,-0.7811124294565285
5,4_2,-0.7811165514082978
4_2,3_1,-0.7814158441776954
5,2_2_3,-0.7823955398740212
8_2_1_4,8_1,-0.7826358395751926
7,2_2_3,-0.7847052904192011
5_2_3,2_1_4_2,-0.7853463063632811
8_3_1,8_1_2,-0.7860301423239271
2_3,2_1_4,-0.7873586739402821
4_2,2_1_3,-0.787615473016796
8_3_1,4_2,-0.7881160576769364
8_2_2,1_1,-0.7883126972792583
8_1_2_2,5_3_1,-0.7896783503425258
7_3,month,-0.7906908465482413
8_1_2_2,2_1_4_3,-0.79278296597709
7_2,2_2_3,-0.7962446994276199
8_3_2,7_3,-0.7963090326984694
4_2_1,2_1_4,-0.8004832739894293
8_1_1,2_1_4,-0.8005580407755367
8_2_1,2_1_4,-0.8014424160497982
8_1,3_1_1,-0.8019033467287391
8_1_2,7_2,-0.8030544603742659
8_1_2_3,2_1_4_3,-0.8060135180061279
8_1_2_2,2_1,-0.8071558046668222
8_1_2,3_1_4,-0.8085791856010687
4_2,1_2,-0.8093657079892475
5_3_1,4_2_2,-0.8100609807487248
8_1_2,3_1,-0.8118046338337249
8_1_2,5,-0.812787645123788
8_1_2,7,-0.8145753744757479
5_2,3_3,-0.8160682413922664
8,2_1_4_3,-0.8166904828784487
5_3_1,2_3,-0.8173701820589427
4_2_2,2_1_4_3,-0.8180307201216863
8_1_2_3,5_3_1,-0.8183728795188118
8_1_2_2,2_1_3,-0.8198230203732774
8_1_2,1_2,-0.8202620987503451
2,month,-0.821698288326012
3_3,2_1_4,-0.8228566909433185
8_1_2_3,2_1,-0.82411977151288
2_3,2_1_4_3,-0.8242856489070695
8,5_3_1,-0.8253372848453352
8_1_2_2,5_1,-0.8293497283062411
4_2_2,2_1,-0.8302585486151789
8_1_2_3,2_1_3,-0.83252552312722
8_2_2,8_2_1_4,-0.8326605508602914
8,2_1,-0.8327638755394966
4_2_1,2_1_4_3,-0.8343513413691742
8_1_1,2_1_4_3,-0.8343782908019881
2_3,2_1,-0.8347085266992228
8_2_1,2_1_4_3,-0.8351572306815823
7_2,2_3,-0.8366839130166233
4,3_1_4,-0.8368692231326845
8_1_2_2,7_2,-0.8377829934799026
4,3_1,-0.8379490583291858
5_3_1,4_2_1,-0.8406863215629852
8_1_1,5_3_1,-0.8410638330967183
2_1_4_1,month,-0.8412111229762265
8_2_1,5_3_1,-0.8420218285575535
4_2,1_1,-0.8420286303780886
8,2_1_3,-0.8423829909768739
4_2_2,2_1_3,-0.8426281582743195
7_3,6_3_1,-0.8432438261832128
5_1,4_2_2,-0.8441073983287024
7_2,4_2_2,-0.8450425869532828
5_1,2_3,-0.8451064635535931
8_1_2,1_1,-0.846247329843346
7,2_3,-0.847466773117224
2_3,2_1_3,-0.8479368395372564
8_3_1,8_1_2_2,-0.8482263265717009
8_1_2_2,7,-0.8485066653465043
3_3,2_1_4_3,-0.8490729056268096
8_1_2_2,5,-0.8492409531522366
5,2_3,-0.849602152859431
4_2_1,2_1,-0.8499894352532501
8_1_1,2_1,-0.8501165651886514
