,,0
8_1_2,2_2,0.081231654387063
6_3_1,5_2_3,0.0774952698822296
4_2,1,0.0758943791991499
6_3_2,2_1_4_3,0.0732351801556602
6,2_1_4_3,0.0642941133563639
7_3,6_3_1,0.0616414927629368
6_3_1,4,0.0615125156326838
2_1,2,0.0575304117082857
7_3,3,0.0572526759485849
8_1_2,4,0.0560870844117322
8_1,6_3_2,0.0455566943525225
3_3,2_1_4_2,0.0454326479398311
4_2,2,0.0449551346856796
6_3_2,5_3_2_3,0.0405759414470536
7,2_1_4,0.036207224879072
5_3_1,2_1_3,0.0327787860918977
2_1_3,2_1,0.0263189961744226
2_1_4_2,2_1_4,0.0240060233867949
2_2,2_1_4_3,0.0053070540754959
6,5_3,0.0047736229782728
8_1_2_1,4,0.0027235375137941
8_3,5_3_1,-0.0039844898226226
8_3,2_2,-0.0057121784191047
5_3_1,2,-0.006751141538055
5_2_3,2_1_4,-0.0068364783731256
3_1,2,-0.0134995862657791
8_1,6_3_1,-0.0169977554017557
6_3_1,5_3_2_3,-0.0206354275527277
6,5_2_3,-0.0229411812063462
8_3,3,-0.0260584655820325
2_2,2_1_4_1,-0.0281906905025665
8_1,6,-0.0297850201433655
3_3,2_1_4,-0.0438529009653928
5,2_2,-0.0528237673923825
8_2_2,3,-0.0533203953283963
6_3_2,4,-0.0538868089645889
6_3_2,5_2_3,-0.0546697352467437
8_1_2_1,6_3_1,-0.061975970298966
8_2,2,-0.0659289594812151
7_3,2_1_4_2,-0.0707525706696938
8_3_1,2_1_4,-0.0716694998795236
8_1_2_1,2_1_4,-0.0769729880419096
7_3,6_3_2,-0.0771862142769875
5_3,2_1_4,-0.0821826466952573
5_2_3,4_2,-0.086123303907815
6_3_1,2_1_4_3,-0.0896754867279936
8_1_2,4_2,-0.0995528562806498
2_1_4,1_2,-0.1084652289097827
8_1,4_2,-0.1106719166886824
2_1_4,1,-0.1147014230780581
7_3,2_1_4,-0.1177103792696842
3_1_4,2_1_4,-0.118594007710026
3,2_1_4_1,-0.1202831216175079
8_3_1,2_1_4_2,-0.1207561382589524
2_1_4,2,-0.1208956970234533
6_3_2,2,-0.1223760061759808
8_2,3,-0.128600402207086
2_2,2_1_4,-0.1294476385033568
6_3_2,3_1_4,-0.1294637512712564
8_1_2,6_3_1,-0.1299393361429066
8_1,5_3_1,-0.1329599618085078
8_1_2,5_3_1,-0.1351588835690325
3,2_1_4_2,-0.1450010955977713
3_1,2_1_3,-0.1472970995557538
8_2_2,5,-0.1498599027345595
6_3_1,2_1,-0.1542769696954648
6_3_1,month,-0.1547369355275672
8_1_2_1,5_3_1,-0.1583832689356435
5,2_1_4_3,-0.1597930762398754
5_3_2_3,3,-0.1820800099285799
5_3_1,3,-0.1832054468329364
8_2,2_1_4_2,-0.1960383910452255
5,3,-0.1982215516487618
7_3,5_2_3,-0.2002693688442147
8_2,2_1_3,-0.204539029797177
6_3_2,5,-0.2055570755499257
8_1_2,2_1_4,-0.2074376246633792
8_1_2_1,4_2,-0.2089722504809493
2_1_4_3,2,-0.2146920589833818
6_3_1,2_1_3,-0.2162225121840489
6_3_2,2_1_4_1,-0.2194311806953386
3_1,2_1_4_2,-0.2195577557470508
6_3_2,2_1_4,-0.2212512595321908
5_3_1,2_1_4_2,-0.2239836602452382
6,3_1_4,-0.2324909217843681
6_3_2,3_1,-0.2342502579560723
8_2,8_1,-0.2411447092800984
7_3,6,-0.2445505189378052
2_1_4_3,2_1,-0.2477171135653387
6_3_1,1,-0.2481412724499307
8_1,2_1_4,-0.2564705908928418
5,2_1,-0.2586287961523003
6,2,-0.2591356206848912
5_2_3,3,-0.2627129127124822
8_2_2,2,-0.2632887949743221
7_3,2_1,-0.2676704017839053
2_1_4_3,2_1_4_1,-0.2677254653456496
8_2_2,5_3_1,-0.2712524309647648
3_1,2_1_4,-0.2715740789107831
6,3_1,-0.2806802870552666
6_3_1,5_3,-0.2812725380678859
8_3,8_2,-0.2837657141752777
3_1_4,2,-0.285874788018202
6,2_1_4_2,-0.2873776392595264
8_2,8_1_2_1,-0.2885942276290223
2_2_3,2,-0.2955793365196507
8_3,2_1_4,-0.3043415821655386
7,2_1_4_2,-0.3056374624077799
8_2,6_3_2,-0.3069919381493125
8_2,8_1_2,-0.3086021413038167
8_3_1,6_3_1,-0.3116061580110333
5_3_1,1,-0.3139568458265976
2_1_4_2,1_2,-0.3161036049728873
6_3_1,5_3_1,-0.3192999058145
3,month,-0.3206319053070276
4,2_2_3,-0.3250955425735894
4_2,3_1_4,-0.3288153750602415
8_3,6_3_1,-0.3313024403432801
6_3_1,3,-0.3325522564907062
5_3,4_2,-0.3388541546493629
4_2,3_1,-0.3402801448482064
5_3_1,4_2,-0.3407822264857136
8_1_2,3,-0.3410525679263848
8_2_2,5_3,-0.3455280884427228
8_2,2_1_4_1,-0.357951603782924
8_3,2_1_4_3,-0.3590574764069362
4,2_1_4_3,-0.3633673330305699
4_2,2_1_4_2,-0.3678598945179239
8_3_1,3_1,-0.3679870964065507
7_3,1,-0.3708811357088494
2_1_4_3,2_1_4,-0.3709911669701521
8_2_2,2_1_4_2,-0.3772830631955915
8_3_1,2_2,-0.3786493491168677
8_3,3_1,-0.3809040673057476
3_1_4,2_1_4_2,-0.3869571556276635
5_3_1,3_3,-0.3877342258458886
7,6,-0.3900348308240215
6,5_3_1,-0.3903321573994364
6,5,-0.3970142022394275
7,6_3_2,-0.3974686457994631
8_1_2_1,3,-0.4054088242184776
7,2,-0.4084956352759706
8_3_1,5_3_1,-0.411313470244808
7,4_2,-0.4135001096315061
2,1_2,-0.4170776910428133
3_1_4,2_1_3,-0.4182965508813762
8_3_1,8_2,-0.4193071348801525
5_2_3,2_2_3,-0.419798894185648
5_3_1,5_2_3,-0.4244589538181523
3,1,-0.4246654059234621
6,1_2,-0.4253615200882656
4_2,1_2,-0.4317851594975327
5,4,-0.4327892114505565
5_2_3,2_2,-0.4356965288401403
8_1,3,-0.4415705494357726
2_2_3,2_1_4_1,-0.4419795538041786
8_2,2_1_4,-0.4488047643663473
8_1_2_1,7_3,-0.4509571441446006
7_3,month,-0.4561045597435298
6_3_2,1_2,-0.4696990521146771
4,2_2,-0.4711096401191281
5_3_2_3,2_1_4_3,-0.4721932942949769
6_3_2,2_1_4_2,-0.4742626678350408
5_3,2_1,-0.4824416628586742
8_3_1,3_1_4,-0.4859621133830919
8_2_2,2_1_4_3,-0.4867708125413404
8_2,4_2,-0.4884556394794765
3,2_2,-0.4899784758860832
3_1,2_1_4_1,-0.500826267237097
2_1_4_1,1_2,-0.5010522682232763
2_2_3,2_1,-0.5042050432301937
7,4,-0.5042466554194589
8_3_1,1_2,-0.5127839169238426
7_3,2,-0.5128436766064965
5_2_3,5,-0.5165515356382824
7_3,4_2,-0.5215349395898023
2_1_4_3,2_1_4_2,-0.5225123704219664
7,2_1,-0.5268233252848789
5_3_2_3,2_2,-0.5275455722844715
2_1,1_2,-0.5307981758022637
3_3,2_2,-0.5361521453261873
5_3,2_1_4_2,-0.5393623457103062
4,1_2,-0.5426163633282091
6_3_2,2_2,-0.5434082509677407
6_3_1,4_2,-0.544056119777746
8_3,3_1_4,-0.5443916828837569
7_3,4,-0.5482901328312946
5,2_1_4_2,-0.5609005209399303
5,1,-0.5619532320309145
2_1_4,2_1_3,-0.5642880936468085
5_3_1,month,-0.5667763828331447
6_3_1,3_3,-0.5679808407714655
2_1_3,1_2,-0.5679840600379156
2_2,1,-0.5688796857177967
8_2,6,-0.5712697806660726
8_1_2,7_3,-0.5714447353525655
5_3_1,2_1_4,-0.5718768538598688
5,month,-0.5720775535473639
8_2_2,7_3,-0.5726953008285794
8_1,3_1,-0.5756815256219249
5,4_2,-0.5771284246976485
8_2_2,2_2,-0.5779283879760683
7,2_1_4_1,-0.5821415251925346
6_3_1,6,-0.5840135096081608
3_1_4,2_1_4_1,-0.5880454486947182
8_1_2_1,5,-0.5923737451060771
7,2_1_3,-0.5964346207133105
8_1_2_1,5_3,-0.6032105289828029
8_3_1,7,-0.6050920833246867
8_2_2,8_2,-0.6101607268927579
8_1,7_3,-0.610415478320487
8_1_2,3_1,-0.611108830230139
8_3_1,5_3,-0.6125285370652435
8_1_2_1,3_1,-0.6140470997050945
8_1_2_1,2_2_3,-0.6155027393304245
8_1_2_1,3_1_4,-0.6203256142994438
5_3,1,-0.6256110712867591
8_2,1,-0.6304150725230341
8_2_2,6_3_1,-0.6307567819729694
7_3,2_1_3,-0.6370636037047323
5_3_1,2_1_4_1,-0.64395770696958
8_2_2,3_1_4,-0.6440757141366946
8_1,3_1_4,-0.6471706300992296
4_2,2_2,-0.6514875689381884
5,2_1_4_1,-0.6573782158859852
5_2_3,3_1,-0.6610813290707797
8_1_2,3_1_4,-0.6616626422816998
7,5_2_3,-0.6638441449647049
5_3_2_3,5,-0.6680896272208823
3_3,2_1_4_3,-0.6710943652411134
8_1_2,5_3,-0.6739572252756084
5_2_3,1_2,-0.6747298092298866
6_3_2,2_2_3,-0.6769723719675625
4,3_1,-0.6780050521857617
8_2,5_2_3,-0.6786880588234373
8_1,2_2_3,-0.6791208565567866
3_1_4,2_1,-0.6821823044061919
2_2,2_1,-0.6830473407753266
4_2,2_2_3,-0.6868028197434408
2_2,month,-0.6903820459884972
5_3,2,-0.6932376787848574
5_3_2_3,2_2_3,-0.6989826039840452
8_2,3_3,-0.6990077031860343
5_2_3,2_1_4_3,-0.7038970713114641
5_3,2_1_3,-0.705916351883626
5_3,5_2_3,-0.7074773909741406
3_1,2_1,-0.7124414024938898
8_3,5_3,-0.7125212936119782
8_1,5,-0.7194608033062306
2_2_3,2_1_3,-0.7222222222223399
5_3,3_3,-0.7277358170081794
8_1_2,5,-0.729843467857876
8_1,1_2,-0.7320023064763929
5_3_2_3,5_3_1,-0.7341228122604297
8_1,5_3,-0.7368294948264178
8_1_2,2_2_3,-0.7429722321193236
6,2_2,-0.745105496297442
8_2_2,3_1,-0.7534062312269045
5_3,month,-0.7565214093418896
8_1_2_1,1_2,-0.7570714328514268
3_3,3_1,-0.7622869691239628
4,3_1_4,-0.7656343673609061
7_3,5_3_2_3,-0.7661469455085512
8_2,4,-0.7667334115736817
8_2,5_3_2_3,-0.7680314660802274
8_3,1_2,-0.7715898070277651
8_3,7_3,-0.7912522478431909
8_1_2,1_2,-0.7925323791362416
8_1_2_1,7,-0.7928769796202052
8_3,7,-0.7932427971657139
5_3_2_3,1_2,-0.7982183162651691
5_2_3,3_1_4,-0.7996210580212078
8_2,month,-0.8005543705134569
8_1,7,-0.8148576697350546
8_3,2_2_3,-0.8164728707920669
7_3,3_3,-0.8204847007328622
8_3_1,7_3,-0.8217024368163838
2_1_4_3,month,-0.8219010123195114
8_3_1,5,-0.8314358968819479
3_3,3_1_4,-0.8328276548774378
8_2,2_1,-0.8347773178795486
2_2_3,month,-0.8366600265341075
5_3_1,4,-0.83676569245556
8_1_2,7,-0.8535448957045736
7,5_3_2_3,-0.8542698473927061
3_1,1,-0.8562400266438673
3_1_4,1,-0.8591190502381563
5_3,4,-0.8630785705606544
5_3_2_3,3_1,-0.8653386461867133
8_2_2,1_2,-0.8751660936135206
8_1,2_1_4_3,-0.894224766497828
8_2_2,7,-0.8953195903348358
1_2,1,-0.8959044328401845
8_3_1,2_2_3,-0.896388809797836
8_1_2,2_1_4_3,-0.9052013760155876
5_3_2_3,5_3,-0.9064215521740548
7_3,2_1_4_1,-0.906810603635392
1_2,month,-0.9071394073113808
5_3_1,2_1,-0.9102379784844848
2_1_4_3,1,-0.9119168355528556
5_3,2_1_4_1,-0.9205061383151152
7,1,-0.9232652570553268
7,month,-0.9238669603205314
8_2_2,2_2_3,-0.9279798368750732
5_3_2_3,3_1_4,-0.9285845732283836
5,2,-0.9337513243677682
3_1,month,-0.9412306848992024
8_3,5,-0.9427153134514464
6,2_2_3,-0.9562506126867032
3,2_2_3,-0.9563035996579436
3_3,1_2,-0.9565647524878657
3_1_4,month,-0.9615626515175832
8_1_2_1,2_1_4_3,-0.9660651629553618
3_3,2_2_3,-0.9679601761719534
5,2_1_3,-0.9684611248296444
2_2_3,1,-0.9913888704292826
7,3_3,-0.9974636980318258
6_3_2,6_3_1,-0.9993745271805043
5,3_3,-0.9999999999999946
